company-externalId,company-name,company-phone,company-website,company-locationAddress,company-locationCity,company-locationState,company-locationZipCode,company-locationCountry,company-locationName,company-document,company-owners,company-note
46544,Siveco,004122 795 78 ,,Chemin du Château Bloch 10,Le Lignon,,1219 ,CH,"Le Lignon, SWITZERLAND",,,"Status: Incomplete
Contract: Stephen Hellier
"
46597,Lloyd's of London,020 7327 1000,,One Lime Street ,London,,EC3M 7HA,GB,"London, UNITED KINGDOM",,,"Status: Incomplete
Contract: Stephen Hellier
"
46640,"Lloyds TSB Bank plc, Geneva",+41 22 307 3333,www.lloydstsb-ipb.com,"Acacias , Route des Carouge",Geneva,,1223,CH,"Geneva, SWITZERLAND",40135.rtf,,"Status: Incomplete
Last Contacted: 2013-12-03
By: Annahita Lagevardi
Contract: Stephen Hellier
"
46772,Kantar Millward Brown,020 7126 5000,,24-28 Bloomsbury Way,London,,WC1A 2PX,,London,,,"Status: Active
Last Contacted: 2015-02-25
By: Simran Jutley
Last Perm Job: 2014-01-06
Managed By: Laura Walker
Last Contract Job: 2010-04-13
Managed By: Sam King
Contract: Adam Oliver
"
46940,LB (Swiss) Investment AG,+41 44 225 3790,,Börsenstrasse 16,Zurich ,,8022 ,CH,"Zurich , SWITZERLAND",2283387.rtf,,"Status: Incomplete
Last Contacted: 2013-12-19
By: Annahita Lagevardi
Last Perm Job: 2008-06-25
Contract: Stephen Hellier
"
47167,Specific Media,0207 227 6370,,26-30 Strutton Ground,London,,SW1P 2HR,GB,"London, UNITED KINGDOM","47324.rtf,57318.html,57319.doc,57320.DOC,57321.DOC,57322.doc",,"Status: Incomplete
Last Contacted: 2009-04-15
By: Sam King
Last Perm Job: 2009-04-15
Managed By: Sam King
Contract: Eric Thwaite
"
47170,"HSBC Private Bank (Suisse) SA, Geneva", +41 58 705 5555,,"Rue De Lusanne 20, ",Geneva ,,1201,CH,"Geneva , Switzerland","57333.html,57334.doc,57335.DOC,57336.DOC,57337.doc,93567476.rtf",,"Status: Incomplete
Last Contacted: 2015-08-10
By: Danielle Green
Contract: Stephen Hellier
"
47177,Habib Bank,+41 44 269 4500,,Postfach,Zurich,,8022,CH,"Zurich, SWITZERLAND",2281909.rtf,,"Status: Active
Last Contacted: 2013-12-03
By: Annahita Lagevardi
Contract: Stephen Hellier
"
47179,Hottinger & Cie,+41 44 284 1200,,Postfach,Zurich,,8027,CH,"Zurich, SWITZERLAND","57370.html,57371.doc,57372.DOC,57373.DOC,57374.doc,2281990.rtf",,"Status: Incomplete
Last Contacted: 2013-11-22
By: Annahita Lagevardi
Last Contract Job: 2013-01-11
Managed By: Christine Horak
Contract: Stephen Hellier
"
47192,Jaywing,03333 706 500,,212-214 Kirkgate,Wakefield,,WF 11UF,GB,"Wakefield, UNITED KINGDOM","57435.html,57436.doc,57437.DOC,57438.DOC,57439.doc,369412.rtf",,"Status: Incomplete
Last Contacted: 2015-11-26
By: Niamh Stone
Contract: Eric Thwaite
"
47310,SAS Institute Germany,+49 62214151812,,In Der Neckerhelle,Heidelberg ,,,DE,"Heidelberg , GERMANY","58025.html,58026.doc,58027.DOC,58028.DOC,58029.doc",,"Status: Incomplete
Last Contacted: 2008-06-26
By: Eric Thwaite
Contract: Eric Thwaite
"
48021,Vanguard Strategy,0207 478 3380,,33 Soho Square,London,,W1D 3QU,,London,,,"Status: Incomplete
Last Contacted: 2009-04-28
By: Eric Thwaite
Last Perm Job: 2009-04-28
Managed By: Eric Thwaite
Contract: Eric Thwaite
"
48035,Tesco,01992 632 222,,"Progress House, Shire Park",Welwyn Garden City,,AL7 1RZ,,Welwyn Garden City,,,"Status: Active
Last Contacted: 2016-12-23
By: Kevin Anang
Last Perm Job: 2016-12-23
Managed By: Kevin Anang
Last Contract Job: 2012-12-03
Managed By: Gurdeep Singh
Contract: Eric Thwaite
"
48449,Sungard,0208 081 2000,,25 Canada Square,London,,e14 5lq,,London,,,"Status: Incomplete
Last Contacted: 2015-11-03
By: James Butler
Contract: Eric Thwaite
"
48935,Avios,01925 866 000,,"Astral Towers, Betts Way, London Road","Crawley, W Sussex",,RH10 9XY,,"Crawley, W Sussex",,,"Status: Active
Last Contacted: 2016-08-02
By: Henry Jackson
Last Perm Job: 2016-08-02
Managed By: Henry Jackson
Contract: Eric Thwaite
"
49104,Welcome Financial services Ltd,0115 984 9200,,"Mere Way, Ruddington Fields Business Park",Nottingham,,NG11 6NZ,GB,"Nottingham, UNITED KINGDOM",880887.rtf,,"Status: Incomplete
Last Contacted: 2011-08-18
By: Christopher Gunn
Last Perm Job: 2011-08-18
Managed By: Christopher Gunn
Contract: Eric Thwaite
"
49194,Wunderman (Woking),01483 716000 ,,"3 Genesis Business Park, Albert Drive",Woking,Surrey,GU21 5RW ,,"Woking, Surrey",,,"Status: Incomplete
Contract: Adam Oliver
"
49203,Beyond Analysis 2,0208392 8252,,"7 Tideway Yard, 125 Mortlake High Street",London,,SW14 8SN,,London,,,"Status: Incomplete
Contract: Eric Thwaite
"
49651,The Body Shop,0207 208 7600,,"New City Court, 20 St Thomas Street",London,,SE1 9RG,,London,,,"Status: Incomplete
Last Contacted: 2016-06-02
By: Henry Jackson
Last Perm Job: 2012-01-10
Managed By: Jerome Marks
Contract: Eric Thwaite
"
49722,Transactis 2,0208 8226733,,"Hill House, 2 Heron Squar",Richmond,,TW9 1EP,,Richmond,,,"Status: Incomplete
Contract: Eric Thwaite
"
49733,Betfair,02088 348 000,,"Waterfront, Hamersmith Embankment",London,,w6 9hp,,London,,,"Status: Active
Last Contacted: 2015-04-24
By: Danielle Green
Contract: Eric Thwaite
"
49987,Norwich Union Life,01904 628 982,,2 Rougier Street,York,,yo90 1uu,,York,,,"Status: Incomplete
Last Contacted: 2015-02-27
By: Simran Jutley
Contract: Eric Thwaite
"
51255,O2,01132 722 000,,"260 Bath Road, Slough",Slough,Berkshire,SL1 4DX,,"Slough, Berkshire",,,"Status: Active
Last Contacted: 2015-09-29
By: Matthew Mangan
Last Contract Job: 2015-08-24
Managed By: Matthew Mangan
Contract: Stephen Hellier
"
52498,SAP,+41 58 871 61 11,,"Leugenestrasse 6, Biel 6",,,2500,CH,Switzerland,,,"Status: Incomplete
Last Contacted: 2008-07-18
Last Contract Job: 2008-07-18
Contract: Stephen Hellier
"
56591,Marks & Spencer,0207 935 4422,,"Waterside House, 35 North Wharf Rd",London,,W2 1NW,,London,,,"Status: Incomplete
Last Contacted: 2016-05-24
By: Henry Jackson
Last Perm Job: 2013-06-26
Managed By: Toby Palmer-Speight
Contract: Eric Thwaite
"
57934,Deloitte,02079 363 000,,"Stonecutter Court, 1 Stonecutter Street",London,,EC4A 4TR,,London,,,"Status: Active
Last Contacted: 2016-04-27
By: Danielle Green
Last Perm Job: 2015-09-22
Managed By: Eric Thwaite
Contract: Eric Thwaite
"
57971,2CV,020 7655 99 00,,"34 Rose Street, Convent Garden",London,,WC2E 9EB,,London,,,"Status: Active
Last Contacted: 2015-04-20
By: Marcin  Hordyniec
Last Perm Job: 2015-01-21
Managed By: Marcin  Hordyniec
Contract: Eric Thwaite
"
58009,Bluesquare,02072 887 900,,89 - 95 St. Paul's Road,Highbury,London,N1 2NA,,"Highbury, London",,,"Status: Incomplete
Last Contacted: 2008-11-26
Last Perm Job: 2008-11-26
Contract: Sara Turkes
"
58011,The Lateral Group,08458590000,,"Aldersgate House, 135-137 Aldersgate Street",London,,EC1A 4JA ,,London,,,"Status: Incomplete
Contract: Adam Oliver
"
58022,TUI Luton,01582644341,,"Thomson Holidays, Wigmore House",Luton,Bedfordshire,LU2 9TN,,"Luton, Bedfordshire",,,"Status: Active
Last Contacted: 2018-05-10
By: Adam Oliver
Last Perm Job: 2018-04-16
Managed By: Adam Oliver
Contract: Adam Oliver
"
58122,Euro Direct,01133 884 300,,One Park Lane,Leeds,,LS3 1EP,,Leeds,,,"Status: Incomplete
Contract: Eric Thwaite
"
58321,SAS Institute,01628 486 933,,"Wittington House, Henley Road, Medmenham","Marlow, Bucks",,SL7 2EB,,"Marlow, Bucks",,,"Status: Incomplete
Last Contacted: 2008-08-18
By: Eric Thwaite
Contract: Eric Thwaite
"
59435,Ipsos Mori (Harrow),02088 618 000,,"Kings House, Kymberley Rd, Harrow",London,,HA1 1PT,,London,,,"Status: Incomplete
Contract: Eric Thwaite
"
59636,chatsworth accounts,01246 264 610,,"Broompark Park, Chesterfiled Trading Estate",Chesterfield,,S41 9RT,,Chesterfield,,,"Status: Active
Contract: Eric Thwaite
"
60061,Abbey National (Santander),08003897000,,"Santander House, 100 Ludgate Hill",London,,EC4M 7RE ,GB,"London, UNITED KINGDOM",326123.rtf,,"Status: Active
Last Contacted: 2016-03-31
By: Danielle Green
Last Perm Job: 2013-01-14
Managed By: Eric Thwaite
Last Contract Job: 2013-02-15
Managed By: Danielle Green
Contract: Eric Thwaite
"
60101,Domestic and General,02089 467 777,,Worpole Road,Wimbledon,London,SW19 4JS,,"Wimbledon, London",1152145.rtf,,"Status: Active
Last Contacted: 2016-06-02
By: Henry Jackson
Last Perm Job: 2010-10-20
Managed By: Matthew Davoren
Contract: Sara Turkes
"
60915,Harrods,02077 301 234,www.harrords.com,"Grant Way , of Sion Lane  ",London,Middlesex,TW7 5QD ,GB,"London, Middlesex, UNITED KINGDOM",,,"Status: Active
Last Contacted: 2015-10-06
By: Eric Thwaite
Last Perm Job: 2015-10-06
Managed By: Eric Thwaite
Last Contract Job: 2010-07-23
Managed By: Louise Rowson
Contract: Stephen Hellier
"
62070,AKQA,02077 804 786,,1 St. Johns Lane,London,,EC1M 4BL,,London,,,"Status: Active
Last Contacted: 2016-02-17
By: Simran Jutley
Contract: Sara Turkes
"
62375,IG Index,02078 960 011,,"Friars House, 157-168 Blackfriars Road",London,,SE1 8EZ,,London,,,"Status: Active
Last Contacted: 2016-01-19
By: James Butler
Last Perm Job: 2015-12-09
Managed By: David Robinson
Contract: Stephen Hellier
"
62547,Molton Brown,0207 4282400,,28 Jamestown Road,London,,NW1 7AP,,London,,,"Status: Incomplete
Contract: Eric Thwaite
"
62665,Marketing Metrix,0207 307 6191 ,,"Stephen Building, 30 Greese Street",London,,W1T 1QR,,London,,,"Status: Incomplete
Last Contacted: 2013-10-21
By: Liam Squires
Last Perm Job: 2013-10-21
Managed By: Liam Squires
Contract: Eric Thwaite
"
62847,Occam,01761 233 833,,"Manor Farm, Church Lane",Chilcompton,RADSTOCK,BA3 4HP,,"Chilcompton, RADSTOCK",,,"Status: Incomplete
Last Contacted: 2013-03-19
By: Neville James
Last Perm Job: 2013-02-26
Managed By: Neville James
Contract: Adam Oliver
"
63208,SWISS RE,020 7933 3000,www.swissre.com,30 ST MARY AXE,LONDON,,EC3A 8EP,GB,"LONDON, UNITED KINGDOM",,,"Status: Incomplete
Last Contacted: 2015-03-02
By: Simran Jutley
Contract: Stephen Hellier
"
63948,Yell 2,01189592111,,"Queens Walk, Oxford Road",Reading,,IG1 7PT,,Reading,,,"Status: Incomplete
Contract: Stephen Hellier
"
63950,McKinsey & Company,0207 839 8040,,No 1 jermyn Street,London,,SW1Y 4UH,GB,"London, UNITED KINGDOM",135655.rtf,,"Status: Active
Last Contacted: 2015-07-22
By: Timothy McAllister
Last Perm Job: 2014-09-18
Managed By: Jamila Al Ibrahim
Contract: Eric Thwaite
"
63956,Debenhams,02074 084 444,,1 Welbeck Street,London,,W1G 0AA,,London,,,"Status: Active
Last Contacted: 2015-11-25
By: Adam Oliver
Last Perm Job: 2015-11-25
Managed By: Adam Oliver
Contract: Sara Turkes
"
63958,Expedia Inc (Hotels.com),,,"The Angel Building, , 407 St John St, London EC1V 4EX",London,,EC1V 4EX,GB,"London, UNITED KINGDOM","109384296.rtf,109393110.docx",,"Status: Active
Last Contacted: 2017-09-04
By: Eric Thwaite
Last Perm Job: 2017-09-04
Managed By: Eric Thwaite
Contract: Adam Oliver
"
63960,Marks and Spencer Money,0845 900 0900 / 01244 686 308,,"Kings Meadow, Chester Business Park",Chester,,CH99 9FB,,Chester,,,"Status: Active
Last Contacted: 2014-10-13
By: Jamila Al Ibrahim
Last Perm Job: 2014-10-13
Managed By: Jamila Al Ibrahim
Contract: Curtis Reed
"
64001,Visa,0207 937 8111,,"1 Sheldon Square, Paddington",London,,W2 6 TT,GB,"London, UNITED KINGDOM",,,"Status: Active
Last Contacted: 2016-02-15
By: Danielle Green
Last Perm Job: 2014-08-28
Managed By: Danielle Green
Last Contract Job: 2010-12-03
Managed By: Eric Thwaite
Contract: Eric Thwaite
"
64923,Topps Tiles,0116 282 8100,,Thorpe Way Grove Park,Leicester,,LE19 1SU,,Leicester,,,"Status: Incomplete
Last Contacted: 2015-04-28
By: Lawrence Donnelly
Contract: Stephen Hellier
"
65020,Alterian Plc,01179 703 200,,"The Spectrum Building, Bond Street",Bristol,,BS1 3LG,,Bristol,,,"Status: Active
Last Contacted: 2008-09-17
By: Eric Thwaite
Contract: Eric Thwaite
"
65026,Alterian Plc 2,01179 703 200,,"The Spectrum Building, Bond Street",Bristol,,BS1 3LG,,Bristol,,,"Status: Incomplete
Contract: Eric Thwaite
"
65323,Blake Lapthorn,02380 908 090,,"New Kings Court, Tollgate",Chandler's Ford,,SO53 3LG,GB,"Chandler's Ford, UNITED KINGDOM",,,"Status: Active
Contract: Stephen Hellier
"
65742,Norwich Union,01603 622200,,PO Box 520 ,Norwich,,NR1 3WG,,Norwich,,,"Status: Incomplete
Last Contacted: 2008-12-09
Last Perm Job: 2008-10-14
Contract: Adam Oliver
"
66099,Key Criteria,0207 766 3201,,20 St. James’s Street,London,,SW1A 1ES,,London,,,"Status: Incomplete
Contract: Stephen Hellier
"
66511,Virgin Vie @ Home,01243 622 226,,"Salisbury House, City Fields","Tangmere, Chichester",,PO20 2FP,,"Tangmere, Chichester",171049.rtf,,"Status: Incomplete
Last Contacted: 2009-01-21
Contract: Stephen Hellier
"
66528,More2 Ltd,020 7803 3400,,10 Henrietta Street,London,,WC2E 8PS,,London,162465.rtf,,"Status: Active
Last Contacted: 2016-10-21
By: Henry Jackson
Last Perm Job: 2015-01-16
Managed By: Marcin  Hordyniec
Contract: Eric Thwaite
"
66758,Apple,02082 181 000,,1 Hanover Street,London,,W1S 1YZ,,London,2156717.rtf,,"Status: Active
Last Contacted: 2009-01-13
Contract: Stephen Hellier
"
116688855275,Blue Vision Labs,,www.bluevisionlabs.com,.,,,,GB,UNITED KINGDOM,,,"Status: Active
Client Type: Head Office
Contract: Karen Hellier
"
116689015586,Humanitec,Phone: +49 30 257 79 605,,"Wöhlertstraße 12-13, 10115 Berlin, Germany",,,,,,,,"Status: Active
Client Type: Head Office
Last Contacted: 2018-11-26
By: Max Petch
Last Perm Job: 2018-11-26
Managed By: Max Petch
Contract: Zak Abukar
"
116689087494,Human digital 2,,,36 Golden Square,London,,W1F 9EE,,London,,,"Status: Active
Client Type: Head Office
Last Contacted: 2019-02-04
By: Eric Thwaite
Last Perm Job: 2019-02-04
Managed By: Eric Thwaite
Last Contract Job: 2018-11-15
Managed By: Eric Thwaite
Contract: Eric Thwaite
"
116682027300,Acrotrends,,,22 Upper Ground,London,, SE1 XXX,,London,,,"Status: Incomplete
Client Type: Head Office
Contract: Henry Jackson
"
116682127420,Virtual Clarity,020 3131 3152,https://www.virtualclarity.com/,2-7 Clerkenwell Green,London,,EC1R 0DE,GB,"London, UNITED KINGDOM",,,"Status: Active
Client Type: Head Office
Contract: Sam Covey
"
116682558307,Oddschecker,,https://www.oddschecker.com/,London,,,,,,,,"Status: Incomplete
Client Type: Head Office
Last Contacted: 2017-07-31
By: Max Petch
Contract: Max Petch
"
116684672199,Fineway, +49 89 124146046,https://www.fineway.ai/,"Lindwurmstraße 76, 80337",Munich,,,DE,"Munich, GERMANY",112705139.rtf,,"Status: Incomplete
Client Type: Head Office
Contract: Max Petch
"
116684791265,BitGame Labs,,,Shoreditch,,,,,,,,"Status: Active
Client Type: Head Office
Last Contacted: 2018-09-20
By: Eric Thwaite
Last Perm Job: 2017-12-12
Managed By: Eric Thwaite
Contract: Eric Thwaite
"
116684996140,independent age,020 7605 4200,,18 Avonmore Rd,london,,W14 8RR,,london,,,"Status: Active
Client Type: Head Office
Last Contacted: 2018-01-04
By: Eric Thwaite
Last Perm Job: 2018-01-04
Managed By: Eric Thwaite
Contract: Eric Thwaite
"
116687301922,Populus Data Solutions,020 7553 3018,,Northburgh Street,London,,EC1V 0AT,,London,,,"Status: Active
Client Type: Head Office
Last Contacted: 2018-06-14
By: Adam Oliver
Last Perm Job: 2018-06-14
Managed By: Adam Oliver
Contract: Adam Oliver
"
116687371378,Icon Solutions,02071479955,https://www.iconsolutions.com/,"Tuition House, 27-37 St George's Rd",London,,SW19 4EU,,London,,,"Status: Active
Client Type: Head Office
Last Contacted: 2019-01-14
By: Max Petch
Last Perm Job: 2018-06-18
Managed By: Max Petch
Last Contract Job: 2018-11-15
Managed By: Max Petch
Contract: Max Petch
"
116687569506,Centaur Media,020 79704000,,79 Wells Street,London,,W1T 3QN,,London,,,"Status: Incomplete
Client Type: Head Office
Contract: Eric Thwaite
"
116687627042,sky betting & gaming,03300244777 (8),,leeds,leeds,,ls1,,leeds,,,"Status: Incomplete
Client Type: Head Office
Contract: Eric Thwaite
"
116687638733,ralph Lauren 2,02075354600,,16 cork street,london,,W1S 3LU,,london,,,"Status: Lead
Client Type: Head Office
Contract: Eric Thwaite
"
116687812450,Redkite,0 20 3883 5003,,64 Great Suffolk Street,London,,SE1 0BL,,London,116470771.rtf,,"Status: Active
Client Type: Head Office
Last Contacted: 2018-07-31
By: Eric Thwaite
Last Perm Job: 2018-07-31
Managed By: Eric Thwaite
Contract: Eric Thwaite
"
116678645995,Market Logic Software,,,"Joachimsthaler Str. 20, 10719 Berlin, Germany",,,,,,,,"Status: Active
Client Type: Head Office
Last Contacted: 2018-01-11
By: Max Petch
Last Perm Job: 2017-02-17
Managed By: Max Petch
Contract: Zak Abukar
"
116678669565,My Life Digital,01225 511125 ,,corsham,Corsham,,SN13 0RP,,Corsham,,,"Status: Active
Client Type: Head Office
Last Contacted: 2016-07-27
By: Eric Thwaite
Last Perm Job: 2016-07-27
Managed By: Eric Thwaite
Contract: Eric Thwaite
"
116678906334,Dufrain Consulting,(020) 365-15722,,"15 Northumberland St NE Ln,",edinburgh,,EH3 6LN,GB,"edinburgh, UNITED KINGDOM",,,"Status: Incomplete
Client Type: Head Office
Contract: Eric Thwaite
"
116678966501,Labelux,, http://www.labeluxgroup.com,London,,,,,,,,"Status: Incomplete
Client Type: Head Office
Contract: Sam Covey
"
116678967859,PHMR,0203 432 7450 ,http://phmr.com/,"PHMR Head Office, Berkeley Works, Berkley Grove",London,,NW1 8XY,,London,,,"Status: Incomplete
Client Type: Head Office
Contract: Sam Covey
"
116678968043,Uberima,,https://www.uberima.com/,"Digital World Centre, 1 Lowry Plaza",Manchester,,M50 3UB,,Manchester,,,"Status: Incomplete
Client Type: Head Office
Contract: Sam Covey
"
116678994821,IGD,,,Watford,,,,,,,,"Status: Incomplete
Client Type: Head Office
Contract: Henry Jackson
"
116679002092,DST Applied Analytics,02076 016 270,http://www.dstsystems.com/?lang=gb,"Park House, 16-18 Finsbury Circus ",London ,,EC2M 7EB,,London ,,,"Status: Active
Client Type: Head Office
Last Contacted: 2017-04-21
By: Louise Rowson
Last Perm Job: 2017-03-17
Managed By: Louise Rowson
Contract: Sam Covey
"
116679518929,Living Map Company,,,22 Stukeley Street,,,WC2B 5LR,,,,,"Status: Incomplete
Client Type: Head Office
Contract: Max Petch
"
116679549402,Belmond,,,London,,,,,,,,"Status: Incomplete
Client Type: Head Office
Last Contacted: 2016-10-21
By: Henry Jackson
Contract: Henry Jackson
"
116679583043,Field Day London,020 7467 6100,,247 Tottenham Court Rd,London ,,W1T 7QX,,London ,,,"Status: Incomplete
Client Type: Head Office
Last Contacted: 2016-10-21
By: Henry Jackson
Contract: Henry Jackson
"
116679678211,Extreme Live Gaming,,,"995 Great West Road, Brentford, London, TW8 9FY",,,,,,,,"Status: Incomplete
Client Type: Head Office
Last Contacted: 2017-04-21
By: Max Petch
Contract: Max Petch
"
116679713144,Demarq,,http://demarq.uk/contact-us/,Kemp House 152 City Road ,,,EC1V 2NX,,,,,"Status: Incomplete
Client Type: Head Office
Contract: Sam Covey
"
116679717298,FIS Global,01923 471 850,http://www.fisglobal.com/en/Contact-Us,41-43 Clarendon Road Watford ,,,WD17 1TB,,,,,"Status: Incomplete
Client Type: Head Office
Contract: Sam Covey
"
116679719701,Lexmark Enterprise Software,0845 601 5955,http://www.lexmark.com/en_gb.html,"Highfield House, 8 Roxborough Way",,,SL6 3UD,,,,,"Status: Active
Client Type: Head Office
Contract: Sam Covey
"
116679722139,Lifeworks.com,02035675900,,"The Glassmill, 1 Battersea Bridge Road",,,,,,,,"Status: Incomplete
Client Type: Head Office
Contract: Max Petch
"
116679722254,TripAdvisor,,https://www.tripadvisor.co.uk/careers/,London,,,,,,,,"Status: Incomplete
Client Type: Head Office
Contract: Sam Covey
"
116679729022,First Derivatives,+44 (0)207 3371210,,"5th Floor, Cannon Green Building, 27 Bush Lane",London,,EC4R 0AN,,London,,,"Status: Incomplete
Client Type: Head Office
Last Contacted: 2016-11-10
By: Matt Allum
Contract: Matt Allum
"
116679732284,Alvarez & Marsal,0207 715 5200,https://www.alvarezandmarsal.co.uk,One Finsbury Circus ,,,EC2M 7EB,,,,,"Status: Active
Client Type: Head Office
Contract: Sam Covey
"
116679749171,CCR Data,01980 592999,http://www.ccr.co.uk/the-company/contact/,"Unit 4 Minton Distribution Park , London Road ",Wiltshire ,,SP4 7RT,,Wiltshire ,,,"Status: Active
Client Type: Head Office
Contract: Sam Covey
"
116679754878,Sally Salon Solutions,0330 123 1907 ,http://www.salon-services.com/contact-us/,"Unit 3, The Arc, 25 Colquhoun Avenue",Hillington,Glasglow,G52 4BN,,"Hillington, Glasglow",,,"Status: Incomplete
Client Type: Head Office
Contract: Sam Covey
"
116679778589,Thread.com,,,104 Cavell Street, London,,E1 2JA,,London,,,"Status: Incomplete
Client Type: Head Office
Last Contacted: 2016-11-17
By: Henry Jackson
Contract: Henry Jackson
"
116679817025,Insight to Communication,020 7152 4700,http://www.i-2-c.co.uk/contact-us/,80 Strand,,,WC2R 0NN,,,,,"Status: Active
Client Type: Head Office
Contract: Sam Covey
"
116679821031,HCP Social Infrastructure,0207 600 2900,http://www.hcp.co.uk/,6 Middle Street,,,EC1AUK,,,,,"Status: Active
Client Type: Head Office
Contract: Sam Covey
"
116679861172,Twitter Cortex,,https://cortex.twitter.com/,London,,,,,,,,"Status: Incomplete
Client Type: Head Office
Contract: Sam Covey
"
116679884170,Goldstone,07983 689 897,http://www.goldstoneagency.com/,1 Andrews Close,,Surrey,KT17 4EX,,Surrey,,,"Status: Active
Client Type: Head Office
Contract: Sam Covey
"
116679906805,JobAdder,0207 193 1500,https://jobadder.com/uk,10 John Street,,,WC1N 2EB,,,,,"Status: Active
Client Type: Head Office
Contract: Sam Covey
"
116679968639,HelloFresh,,,Saarbrücker Str. 37a | 10405 Berlin ,,,,,,,,"Status: Active
Client Type: Head Office
Last Contacted: 2017-02-01
By: Zak Abukar
Last Perm Job: 2017-02-01
Managed By: Zak Abukar
Contract: Zak Abukar
"
116680046651,7digital,,,"69 Wilson St, London EC2A 2BB",,,,,,,,"Status: Incomplete
Client Type: Head Office
Contract: Max Petch
"
116680108988,Collector Bank,+46 (0) 10-161 00 00,https://www.collector.se/en/,"Östra Hamngatan 24, 411 09 Göteborg",,,,SE,SWEDEN,,,"Status: Incomplete
Client Type: Head Office
Contract: Sam Covey
"
116680114004,Arrow Global Group,020 7457 2020,,Belvedere 12 Booth Street,,,M2 4AW,,,,,"Status: Incomplete
Client Type: Head Office
Contract: Sam Covey
"
116680120003,Tradeplus24,043 508 13 34,http://www.tradeplus24.ch/index.php/en/contact,Talacker 41 CH 8001,,,,CH,Switzerland,,,"Status: Incomplete
Client Type: Head Office
Contract: Sam Covey
"
116680131990,XTB,02036953088,https://www.xtb.com/en/why-xtb/contact,"Level 34, One Canada Square",,London,E14 5AA,,London,,,"Status: Incomplete
Client Type: Head Office
Contract: Sam Covey
"
116680140297,Together Money,0161 956 3229,https://togethermoney.com/,"Lake View, Lakeside, Cheadle",,,SK8 3GW,,,,,"Status: Active
Client Type: Head Office
Contract: Sam Covey
"
116680144147,DWF,0333 320 2220,https://www.dwf.law/contact-us/london/,"DWF LLP, 20 Fenchurch Street",,,EC3M 3AG,,,,,"Status: Incomplete
Client Type: Head Office
Contract: Sam Covey
"
116680144312,Feed Communications,0870 766 9076,https://www.feed.xyz/office/london/,"Unit 3.02 Tea Building, 56 Shoreditch High St ",,,E1 6JJ,,,,,"Status: Incomplete
Client Type: Head Office
Contract: Sam Covey
"
116680147374,Juniper,+44-2038103904,http://www.juniper.net/uk/en/contact-us/,California,,,,,,,,"Status: Incomplete
Client Type: Head Office
Contract: Sam Covey
"
116680926049,Posterscope,020 7336 6363,http://www.posterscope.com/,"2nd Floor, The Qube, 90 Whitfield Street",London,,W1T 4EZ,,London,,,"Status: Active
Client Type: Head Office
Contract: Sam Covey
"
116680928830,WSI 4 Digital Marketing,07795 574402,http://www.wsi4digitalmarketing.co.uk/contact-us,"Munro House , Portsmouth Road ",SURREY ,,KT11 1PP,,SURREY ,,,"Status: Active
Client Type: Head Office
Contract: Sam Covey
"
116680943758,Bloom & Wild, 020 7352 9499,https://www.bloomandwild.com/,"Chelsea, London ",,,SW10 0SZ,,,,,"Status: Incomplete
Client Type: Head Office
Contract: Max Petch
"
116680947203,Data Insight NZ,,http://datainsight.co.nz/conta,"31 Dacre Street, Eden Terrace",,"Auckland, 1010",,NZ,"Auckland, 1010, NEW ZEALAND",,,"Status: Active
Client Type: Head Office
Contract: Sam Covey
"
116680957840,Cello Health Insight,(0)20 7608 9300,,11-13 Charterhouse Buildings ,London ,,EC1M 7AP,,London ,,,"Status: Incomplete
Client Type: Head Office
Contract: Kevin Anang
"
116681051408,Happy Finish,,,26-28 Underwood St,London ,,N1 7JQ,,London ,,,"Status: Lead
Client Type: Head Office
Contract: Henry Jackson
"
116681068290,Ampersand & Ampersand,,http://3amp.co/,"179 Great Portland St, London ",,,W1W 5PL,,,110708744.rtf,,"Status: Incomplete
Client Type: Head Office
Last Contacted: 2017-02-10
By: Max Petch
Contract: Max Petch
"
116681111841,Test Client 7,02070928190,www.initi8recruitment.com,43 Eagle Street,,,,,,,,"Status: Active
Client Type: Head Office
Last Contacted: 2017-02-22
By: Sam Covey
Last Perm Job: 2017-02-21
Managed By: Sam Covey
Last Contract Job: 2017-02-21
Managed By: Sam Covey
Contract: Sam Covey
"
116681140166,CallSign,,,20 Ropemaker Street,London ,,EC2Y 9AR,,London ,,,"Status: Incomplete
Client Type: Head Office
Contract: Kevin Anang
"
116681154196,West Ham United,,,Rush Green Rd,London,,RM7 0LU,,London,,,"Status: Incomplete
Client Type: Head Office
Contract: Kevin Anang
"
116681157131,We Launch,020 3714 0867,www.welaunch.co.uk/,"Lower Ground Floor, 5 Fitzroy Square",London,,W1T 5HH,,London,110801385.rtf,,"Status: Active
Client Type: Head Office
Last Contacted: 2017-02-22
By: Max Petch
Last Perm Job: 2017-02-22
Managed By: Max Petch
Contract: Max Petch
"
116681190845,JumpShot,,,"Pikrtova 1737/1A, 140 00 Prague 4, Czech Republic",,,,,,,,"Status: Active
Client Type: Head Office
Last Contacted: 2017-02-24
By: Zak Abukar
Last Perm Job: 2017-02-24
Managed By: Zak Abukar
Contract: Zak Abukar
"
116681225415,Celer Technologies,,http://www.celer-tech.com/index.php,"Moorgate, London",,,,,,,,"Status: Incomplete
Client Type: Head Office
Last Contacted: 2017-04-21
By: Max Petch
Contract: Max Petch
"
