company-externalId,client_id,company-name,company-phone,company-website,company-locationAddress,company-locationCity,company-locationState,company-locationZipCode,company-locationCountry,company-locationName,company-document,insert_timestamp,company-owners,company-note
116659466364,1097163,Rhapsody Ltd,02077291000,,109 -123 Clifton Street ,London ,,EC2A 4LD,,London ,,20/07/2015 11:15:08,Simran.Jutley@initi8recruitment.com,"ID: 1097163
Status: Incomplete
Client Type: Head Office
Created By: Simran Jutley
Last Contacted: 2015-07-20
By: Simran Jutley
Last Updated: 2016-07-27
By: Sam Covey
Contract: Simran Jutley
"
116659467700,1097164,Royal Academy of Engineering (RAEng),020 7766 0600,,3 Carlton House Terrace,London,London,SW1Y 5DG,GB,"London, London, UNITED KINGDOM",,20/07/2015 13:24:50,Matthew.Mangan@initi8recruitment.com,"ID: 1097164
Status: Incomplete
Client Type: Head Office
Created By: Matthew Mangan
Last Contacted: 2015-07-23
By: Matthew Mangan
Last Updated: 2016-07-27
By: Sam Covey
Contract: Matthew Mangan
"
116659467764,1097165,Olapic,02034753268,,35 King Street,London ,,WC2E 8JD,,London ,,20/07/2015 13:28:40,Simran.Jutley@initi8recruitment.com,"ID: 1097165
Status: Incomplete
Client Type: Head Office
Created By: Simran Jutley
Last Contacted: 2015-07-20
By: Simran Jutley
Last Updated: 2016-07-29
By: Sam Covey
Contract: Simran Jutley
"
116659467766,1097166,Royal Geographical Society,020 7591 3000,,1 Kensington Gore,,London,SW7 2AR,GB,"London, UNITED KINGDOM",,20/07/2015 13:28:50,Matthew.Mangan@initi8recruitment.com,"ID: 1097166
Status: Incomplete
Client Type: Head Office
Created By: Matthew Mangan
Last Updated: 2016-07-26
By: Sam Covey
Contract: Matthew Mangan
"
116659467821,1097167,Royal Institute of British Architects,0207 580 5533,,66 Portland Place,,London ,W1B 1AD,GB,"London , UNITED KINGDOM",,20/07/2015 13:32:47,Matthew.Mangan@initi8recruitment.com,"ID: 1097167
Status: Incomplete
Client Type: Head Office
Created By: Matthew Mangan
Last Updated: 2016-07-26
By: Sam Covey
Contract: Matthew Mangan
"
116659468251,1097168,Bell Educational Services Ltd,01223 275 500,,"Bell Hillscross , Red Cross Lane ",Cambridge ,,CB2 0QU,,Cambridge ,,20/07/2015 14:18:09,Simran.Jutley@initi8recruitment.com,"ID: 1097168
Status: Active
Client Type: Head Office
Created By: Simran Jutley
Last Contacted: 2015-08-03
By: Simran Jutley
Last Updated: 2016-06-22
By: Karen Hellier
Contract: Simran Jutley
"
116659468427,1097169,Positive London,02087444350,,"Willoughby House,  439 Richmond Road ",Richmond-Upon-Thames ,,TW1 2AG,,Richmond-Upon-Thames ,,20/07/2015 14:37:03,Simran.Jutley@initi8recruitment.com,"ID: 1097169
Status: Incomplete
Client Type: Head Office
Created By: Simran Jutley
Last Contacted: 2016-02-05
By: Niamh Stone
Last Updated: 2016-07-27
By: Sam Covey
Contract: Simran Jutley
"
116659484264,1097170,National Football Museum,01616058200,,"Urbis Building, Cathedral Gardens",Manchester,,M4 3BG,,Manchester,,21/07/2015 09:04:59,Simran.Jutley@initi8recruitment.com,"ID: 1097170
Status: Incomplete
Client Type: Head Office
Created By: Simran Jutley
Last Contacted: 2015-07-21
By: Simran Jutley
Last Updated: 2016-07-28
By: Karen Hellier
Contract: Simran Jutley
"
116659484708,1097171,Peak Sensors Ltd,01246261999,,"The Bridge, Beresford Way",Chesterfield,,S41 9FG,,Chesterfield,,21/07/2015 09:26:15,Simran.Jutley@initi8recruitment.com,"ID: 1097171
Status: Incomplete
Client Type: Head Office
Created By: Simran Jutley
Last Contacted: 2015-07-21
By: Simran Jutley
Last Updated: 2016-07-27
By: Sam Covey
Contract: Simran Jutley
"
116659486183,1097172,annalect,+64 9-353 7440,,"Ground Floor 33 College Hill, Freemans Bay (Ponsonby) 1011, New Zealand","Ground Floor 33 College Hill, Freemans Bay (Ponson",,,NZ,"Ground Floor 33 College Hill, Freemans Bay (Ponson, NEW ZEALAND",,21/07/2015 09:49:10,Eric@initi8recruitment.com ,"ID: 1097172
Status: Active
Client Type: Head Office
Created By: Eric Thwaite
Last Contacted: 2019-06-11
By: Adam Oliver
Last Updated: 2019-06-11
By: Adam Oliver
Last Perm Job: 2019-06-11
Managed By: Adam Oliver
Contract: Eric Thwaite
"
116659490929,1097173,The Challenge,02035422404,,"Elizabeth House  , Mezzanine Floor",London ,,SE1 7NQ,,London ,,22/07/2015 08:12:13,Simran.Jutley@initi8recruitment.com,"ID: 1097173
Status: Incomplete
Client Type: Head Office
Created By: Simran Jutley
Last Contacted: 2015-07-22
By: Simran Jutley
Last Updated: 2016-07-22
By: Sam Covey
Contract: Simran Jutley
"
116659494580,1097174,Red Hot Penny,01183249000 ,,"Rubra 1 , Mulberry Business Park ",Wokingham,Berkshire ,RG41 2GY,,"Wokingham, Berkshire ",,22/07/2015 11:51:24,Simran.Jutley@initi8recruitment.com,"ID: 1097174
Status: Incomplete
Client Type: Head Office
Created By: Simran Jutley
Last Updated: 2016-07-27
By: Sam Covey
Contract: Simran Jutley
"
116659496721,1097175,Paypal,02083346100,,Whittaker Ave (Whittaker House),Greater London,,TW9 1EH,,Greater London,,22/07/2015 14:20:51,Simran.Jutley@initi8recruitment.com,"ID: 1097175
Status: Incomplete
Client Type: Head Office
Created By: Simran Jutley
Last Updated: 2016-11-15
By: Sam Covey
Contract: Simran Jutley
"
116659501863,1097176,Nexus,08719841919,,"Nexus House, Owlcotes Court,  141 Richardshaw Lane ",Leeds,,LS28 6AA,,Leeds,,23/07/2015 10:41:51,Simran.Jutley@initi8recruitment.com,"ID: 1097176
Status: Incomplete
Client Type: Head Office
Created By: Simran Jutley
Last Contacted: 2015-07-23
By: Simran Jutley
Last Updated: 2016-07-29
By: Karen Hellier
Contract: Simran Jutley
"
116659502317,1097177,Welford Media,01133506099,,"Unit 28 , 30 - 38 Dock Street ",Leeds,West Yorkshire ,LS10 1JF,,"Leeds, West Yorkshire ",,23/07/2015 10:58:15,Simran.Jutley@initi8recruitment.com,"ID: 1097177
Status: Incomplete
Client Type: Head Office
Created By: Simran Jutley
Last Contacted: 2015-07-23
By: Simran Jutley
Last Updated: 2016-07-19
By: Sam Covey
Contract: Simran Jutley
"
116659502431,1097178,"The Institute of Marine Engineering, Science and Technology (IMarEST)",020 7382 2600,,"Aldgate House, 33 Aldgate High Street",London,London,EC3N 1EN,GB,"London, London, UNITED KINGDOM",,23/07/2015 11:02:12,Matthew.Mangan@initi8recruitment.com,"ID: 1097178
Status: Incomplete
Client Type: Head Office
Created By: Matthew Mangan
Last Contacted: 2015-07-27
By: Matthew Mangan
Last Updated: 2016-07-22
By: Sam Covey
Contract: Matthew Mangan
"
116659502524,1097179,Institution of Mechanical Engineers (IMechE),02072 227 899,,1 Birdcage Walk,,London,SW1H 9JJ,GB,"London, UNITED KINGDOM",,23/07/2015 11:07:42,Matthew.Mangan@initi8recruitment.com,"ID: 1097179
Status: Active
Client Type: Head Office
Created By: Matthew Mangan
Last Updated: 2016-07-21
By: Karen Hellier
Contract: Matthew Mangan
"
116659502605,1097180,gain theory,02030 470 800,,3 waterhouse square,london,,EC1N 2SW,,london,,23/07/2015 11:20:20,Eric@initi8recruitment.com ,"ID: 1097180
Status: Active
Client Type: Head Office
Created By: Eric Thwaite
Last Contacted: 2018-05-21
By: Eric Thwaite
Last Updated: 2018-05-21
By: Eric Thwaite
Last Perm Job: 2018-05-21
Managed By: Eric Thwaite
Contract: Eric Thwaite
"
116659502630,1097181,The Law Society,020 7242 1222,,113 Chancery Ln,,London,WC2A 1PL,GB,"London, UNITED KINGDOM",,23/07/2015 11:24:20,Matthew.Mangan@initi8recruitment.com,"ID: 1097181
Status: Incomplete
Client Type: Head Office
Created By: Matthew Mangan
Last Contacted: 2016-01-04
By: Timothy McAllister
Last Updated: 2016-07-22
By: Sam Covey
Contract: Matthew Mangan
"
116659502785,1097182,Royal Society of Medicine,020 7290 2900,,1 Wimpole St,London,,W1G 0AE,GB,"London, UNITED KINGDOM",,23/07/2015 11:43:07,Matthew.Mangan@initi8recruitment.com,"ID: 1097182
Status: Incomplete
Client Type: Head Office
Created By: Matthew Mangan
Last Contacted: 2015-07-27
By: Matthew Mangan
Last Updated: 2016-07-26
By: Sam Covey
Contract: Matthew Mangan
"
116659504665,1097183,Royal College of Nursing,020 7409 3333,,20 Cavendish Square,London,London,W1G 0RN,GB,"London, London, UNITED KINGDOM",,23/07/2015 14:34:25,Matthew.Mangan@initi8recruitment.com,"ID: 1097183
Status: Incomplete
Client Type: Head Office
Created By: Matthew Mangan
Last Contacted: 2015-07-27
By: Matthew Mangan
Last Updated: 2015-07-27
By: Matthew Mangan
Contract: Matthew Mangan
"
116659504950,1097184,Royal College of Paediatrics and Child Health,020 7092 6000,,5-11 Theobalds Rd,,London ,WC1X 8SH,GB,"London , UNITED KINGDOM",,23/07/2015 14:55:25,Matthew.Mangan@initi8recruitment.com,"ID: 1097184
Status: Incomplete
Client Type: Head Office
Created By: Matthew Mangan
Last Contacted: 2015-07-29
By: Matthew Mangan
Last Updated: 2016-07-27
By: Sam Covey
Contract: Matthew Mangan
"
116659507184,1097185,Credit Safe,02920 886 500,,Caerphilly,Caerphilly,,CF83 3GG,,Caerphilly,,24/07/2015 08:09:35,Timothy.McAllister@initi8recruitment.com,"ID: 1097185
Status: Incomplete
Client Type: Head Office
Created By: Timothy McAllister
Last Contacted: 2015-09-23
By: Carl Ashdown
Last Updated: 2016-06-30
By: Karen Hellier
Contract: Timothy McAllister
"
116659508011,1097186,YMCA,0115 837 1871,,29-35 Farringdon Road,,London,EC1M 3JF,GB,"London, UNITED KINGDOM",,24/07/2015 09:01:38,Matthew.Mangan@initi8recruitment.com,"ID: 1097186
Status: Incomplete
Client Type: Head Office
Created By: Matthew Mangan
Last Updated: 2016-07-18
By: Sam Covey
Contract: Matthew Mangan
"
116659508417,1097187,Marex Spectron,(0)20 7655 6000.,,"Level 5, 155 Bishopsgate",London,,EC2M 3TQ,,London,,24/07/2015 09:20:02,danielle@initi8recruitment.com,"ID: 1097187
Status: Incomplete
Client Type: Head Office
Created By: Danielle Green
Last Contacted: 2015-07-24
By: Danielle Green
Last Updated: 2016-07-27
By: Karen Hellier
Contract: Danielle Green
"
116659508445,1097188,BMO Global Asset Management,,,"8th Floor, Exchange House, Primrose Street",London,,EC2A 2NY,,London,,24/07/2015 09:26:45,danielle@initi8recruitment.com,"ID: 1097188
Status: Incomplete
Client Type: Site
Created By: Danielle Green
Last Contacted: 2015-07-24
By: Danielle Green
Last Updated: 2016-06-26
By: Karen Hellier
Contract: Danielle Green
"
116659509119,1097189,The Salvation Army,020 7367 4500,,"101 Newington Causeway,",London,,SE1 6BN,GB,"London, UNITED KINGDOM",,24/07/2015 10:01:49,Matthew.Mangan@initi8recruitment.com,"ID: 1097189
Status: Incomplete
Client Type: Head Office
Created By: Matthew Mangan
Last Contacted: 2015-11-17
By: Timothy McAllister
Last Updated: 2016-07-20
By: Sam Covey
Contract: Matthew Mangan
"
116659509165,1097190,ICE Futures Europe and ICE Clear Europe,02070 657 700 ,,"Milton Gate, 60 Chiswell St ",London,,,,London,,24/07/2015 10:04:12,danielle@initi8recruitment.com,"ID: 1097190
Status: Incomplete
Client Type: Site
Created By: Danielle Green
Last Contacted: 2015-07-24
By: Danielle Green
Last Updated: 2016-07-20
By: Karen Hellier
Contract: Danielle Green
"
116659509363,1097191,Blind Veterans UK,01273 307811,,12-14 Harcourt Street,London,,W1H 4HD,GB,"London, UNITED KINGDOM",,24/07/2015 10:15:18,Matthew.Mangan@initi8recruitment.com,"ID: 1097191
Status: Active
Client Type: Head Office
Created By: Matthew Mangan
Last Updated: 2016-06-26
By: Karen Hellier
Contract: Matthew Mangan
"
116659509660,1097192,Citrix Systems,01753 276 200 ,,"Rheinweg 9 Schaffhausen, 8200 Switzerland",,Switzerland,8200 s,,Switzerland,,24/07/2015 10:43:48,Timothy.McAllister@initi8recruitment.com,"ID: 1097192
Status: Active
Client Type: Head Office
Created By: Timothy McAllister
Last Updated: 2016-06-27
By: Karen Hellier
Contract: Timothy McAllister
"
116659509750,1097193,Sarasin & Partners,020 7038 7000,,100 St. Paul's,London,,EC4M 8BU,,London,,24/07/2015 10:51:46,danielle@initi8recruitment.com,"ID: 1097193
Status: Incomplete
Client Type: Site
Created By: Danielle Green
Last Contacted: 2015-07-24
By: Danielle Green
Last Updated: 2016-07-26
By: Sam Covey
Contract: Danielle Green
"
116659510202,1097194,StarMark Trader,+44 (20) 7588 0444,,3 St Helens Place London ,,,EC3A 6AB,,,,24/07/2015 11:07:07,Timothy.McAllister@initi8recruitment.com,"ID: 1097194
Status: Incomplete
Client Type: Head Office
Created By: Timothy McAllister
Last Updated: 2017-01-19
By: Stephen Hellier
Contract: Timothy McAllister
"
116659510301,1097195,IPES,02077 980 900,,10 Lower Grosvenor Place London ,London,,SW1W 0EN,,London,,24/07/2015 11:13:24,Timothy.McAllister@initi8recruitment.com,"ID: 1097195
Status: Incomplete
Client Type: Head Office
Created By: Timothy McAllister
Last Updated: 2016-07-23
By: Karen Hellier
Contract: Timothy McAllister
"
116659510310,1097196,Stark Software,01293 776747,,"10-12 Massetts Rd, Horley, Surrey , United Kingdom",Surrey,,RH6 7DE,,Surrey,,24/07/2015 11:16:04,Timothy.McAllister@initi8recruitment.com,"ID: 1097196
Status: Incomplete
Client Type: Head Office
Created By: Timothy McAllister
Last Updated: 2016-07-26
By: Sam Covey
Contract: Timothy McAllister
"
116659510622,1097197,Rooster Creative Marketing,,,Rooster Creative Marketing 8 Southgate Street Winchester Hampshire ,Southampton,,SO23 9EF,,Southampton,,24/07/2015 11:48:24,Timothy.McAllister@initi8recruitment.com,"ID: 1097197
Status: Incomplete
Client Type: Head Office
Created By: Timothy McAllister
Last Updated: 2016-07-27
By: Sam Covey
Contract: Timothy McAllister
"
116659510643,1097198,Digital Trip,,,"Waverley House 115-119 Holdenhurst Road Bournemouth Dorset, ",Bournemouth,,BH8 8DY,,Bournemouth,,24/07/2015 11:49:52,Timothy.McAllister@initi8recruitment.com,"ID: 1097198
Status: Incomplete
Client Type: Head Office
Created By: Timothy McAllister
Last Updated: 2016-07-05
By: Karen Hellier
Contract: Timothy McAllister
"
116659511545,1097199,Christian Aid,02076 204 444 ,,35 Lower marsh,Waterloo,London,SE1 7KL,GB,"Waterloo, London, UNITED KINGDOM",,24/07/2015 13:12:27,Kelsey.Carew@initi8recruitment.com,"ID: 1097199
Status: Active
Client Type: Head Office
Created By: Kelsey Carew
Last Contacted: 2015-07-28
By: Kelsey Carew
Last Updated: 2016-06-27
By: Karen Hellier
Contract: Kelsey Carew
"
116659511984,1097200,PDSA,01952290999,,Whitechapel Way,Telford,Shropshire,TF2 9PQ,,"Telford, Shropshire",,24/07/2015 13:43:25,Kelsey.Carew@initi8recruitment.com,"ID: 1097200
Status: Incomplete
Client Type: Head Office
Created By: Kelsey Carew
Last Contacted: 2015-08-28
By: Kelsey Carew
Last Updated: 2016-07-27
By: Sam Covey
Contract: Kelsey Carew
"
116659512098,1097201,Innovation,02074 302 720,,"Yarmouth house , 130 parkway, Solent Business Park",,Hampshire,PO15 7AE,,Hampshire,,24/07/2015 13:54:53,Kelsey.Carew@initi8recruitment.com,"ID: 1097201
Status: Active
Client Type: Head Office
Created By: Kelsey Carew
Last Updated: 2016-07-21
By: Karen Hellier
Contract: Kelsey Carew
"
116659512723,1097202,Brain Research Trust,02074 049 982,,"Dutch House, 307-308 High Holborn",,London,WC1V 7NN,,London,,24/07/2015 14:57:09,Kelsey.Carew@initi8recruitment.com,"ID: 1097202
Status: Active
Client Type: Head Office
Created By: Kelsey Carew
Last Contacted: 2015-07-24
By: Kelsey Carew
Last Updated: 2016-06-26
By: Karen Hellier
Contract: Kelsey Carew
"
116659513534,1097203,Action Against Hunger,020 8293 6190,,"First Floor, Rear Premises, 161-163 Greenwich Highstreet",,London,SE10 8JA,,London,,24/07/2015 16:10:50,Kelsey.Carew@initi8recruitment.com,"ID: 1097203
Status: Active
Client Type: Head Office
Created By: Kelsey Carew
Last Updated: 2016-06-16
By: Karen Hellier
Contract: Kelsey Carew
"
116659516941,1097204,World Animal Protection,02072390500,,"World Animal Protection Uk, 5th Floor, 22 Grays inn Road",London,,WC1X 8HB,,London,,27/07/2015 08:57:00,Kelsey.Carew@initi8recruitment.com,"ID: 1097204
Status: Incomplete
Client Type: Head Office
Created By: Kelsey Carew
Last Contacted: 2015-07-27
By: Kelsey Carew
Last Updated: 2016-07-15
By: Sam Covey
Contract: Kelsey Carew
"
116659517043,1097205,The Royal Marsden Cancer Charity,02078 082 233,,"The Royal Marsden Cancer Charity, Fulham Road ",,London,SW3 6JJ,,London,,27/07/2015 09:10:22,Kelsey.Carew@initi8recruitment.com,"ID: 1097205
Status: Active
Client Type: Head Office
Created By: Kelsey Carew
Last Contacted: 2016-10-21
By: Henry Jackson
Last Updated: 2016-10-21
By: Henry Jackson
Contract: Kelsey Carew
"
116659518237,1097206,Countryside alliance,02078 409 250,,367 Kennington Road,,,SE11 4PT,,,,27/07/2015 10:17:57,Kelsey.Carew@initi8recruitment.com,"ID: 1097206
Status: Active
Client Type: Head Office
Created By: Kelsey Carew
Last Contacted: 2015-07-27
By: Kelsey Carew
Last Updated: 2016-06-30
By: Karen Hellier
Contract: Kelsey Carew
"
116659520886,1097207,Stroke Association,02075660300,,"Stroke association House, 240 City Road",,London,EC1V 2PR,,London,,27/07/2015 13:13:48,Kelsey.Carew@initi8recruitment.com,"ID: 1097207
Status: Incomplete
Client Type: Head Office
Created By: Kelsey Carew
Last Contacted: 2015-09-28
By: Kelsey Carew
Last Updated: 2016-07-25
By: Sam Covey
Contract: Kelsey Carew
"
116659521650,1097208,Scope,02076197100,,"Scope, 6 Market Road",,London,N7 9PW,,London,,27/07/2015 14:06:07,Kelsey.Carew@initi8recruitment.com,"ID: 1097208
Status: Incomplete
Client Type: Head Office
Created By: Kelsey Carew
Last Contacted: 2016-10-21
By: Henry Jackson
Last Updated: 2016-10-21
By: Henry Jackson
Contract: Kelsey Carew
"
116659524388,1097209,Muscular Dystrophy,02078034800,,61A Suffolk Street,,London,SE1 0BU,,London,,28/07/2015 08:25:06,Kelsey.Carew@initi8recruitment.com,"ID: 1097209
Status: Incomplete
Client Type: Head Office
Created By: Kelsey Carew
Last Updated: 2016-07-28
By: Karen Hellier
Contract: Kelsey Carew
"
116659526902,1097210,Royal Academy of Dance,020 7326 8000,,36 Battersea Square,London,London,SW11 3RA,GB,"London, London, UNITED KINGDOM",,28/07/2015 10:23:41,Matthew.Mangan@initi8recruitment.com,"ID: 1097210
Status: Incomplete
Client Type: Head Office
Created By: Matthew Mangan
Last Updated: 2016-07-27
By: Sam Covey
Contract: Matthew Mangan
"
116659526928,1097211,Action Medical, 01403 210406,,"Action Medical Research, Vincent House",,West Sussex,RH12 2DP,,West Sussex,,28/07/2015 10:25:41,Kelsey.Carew@initi8recruitment.com,"ID: 1097211
Status: Active
Client Type: Head Office
Created By: Kelsey Carew
Last Contacted: 2015-10-29
By: Kelsey Carew
Last Updated: 2016-06-16
By: Karen Hellier
Last Perm Job: 2015-10-13
Managed By: Kelsey Carew
Contract: Kelsey Carew
"
116659526992,1097212,Royal Academy of Dramatic Arts (RADA),020 7636 7076,,62-64 Gower St,London,London,WC1E 6ED,GB,"London, London, UNITED KINGDOM",,28/07/2015 10:30:47,Matthew.Mangan@initi8recruitment.com,"ID: 1097212
Status: Incomplete
Client Type: Head Office
Created By: Matthew Mangan
Last Updated: 2016-07-27
By: Sam Covey
Contract: Matthew Mangan
"
116659527187,1097213,Royal Automobile Club,020 7930 2345,,89 Pall Mall,London,,SW1Y 5HS,GB,"London, UNITED KINGDOM",,28/07/2015 10:46:30,Matthew.Mangan@initi8recruitment.com,"ID: 1097213
Status: Incomplete
Client Type: Head Office
Created By: Matthew Mangan
Last Updated: 2016-07-27
By: Sam Covey
Contract: Matthew Mangan
"
116659527264,1097214,Royal Central School of Speech and Drama,020 7722 8183,,"Embassy Theatre, 62-64 Eton Avenue",London ,London ,NW3 3HY,GB,"London , London , UNITED KINGDOM",,28/07/2015 10:52:36,Matthew.Mangan@initi8recruitment.com,"ID: 1097214
Status: Incomplete
Client Type: Head Office
Created By: Matthew Mangan
Last Updated: 2016-07-27
By: Sam Covey
Contract: Matthew Mangan
"
116659527287,1097215,Royal College of Art,020 7590 4444,,Kensington Gore,London ,London ,SW7 2EU,GB,"London , London , UNITED KINGDOM",,28/07/2015 10:56:28,Matthew.Mangan@initi8recruitment.com,"ID: 1097215
Status: Incomplete
Client Type: Head Office
Created By: Matthew Mangan
Last Contacted: 2015-07-28
By: Matthew Mangan
Last Updated: 2016-07-27
By: Sam Covey
Contract: Matthew Mangan
"
116659527388,1097216,Royal College of General Practitioners,0203 188 7400 (opt 0),,30 Euston Square,London,London,,GB,"London, London, UNITED KINGDOM",,28/07/2015 11:03:32,Matthew.Mangan@initi8recruitment.com,"ID: 1097216
Status: Incomplete
Client Type: Head Office
Created By: Matthew Mangan
Last Updated: 2015-07-28
By: Matthew Mangan
Contract: Matthew Mangan
"
116659531188,1097217,Codan,+45 33 55 55 50,,Gammel Kongevej 60,Copenhagen,,,DK,"Copenhagen, DENMARK",,29/07/2015 08:15:11,Matthew.Mangan@initi8recruitment.com,"ID: 1097217
Status: Incomplete
Client Type: Head Office
Created By: Matthew Mangan
Last Contacted: 2015-12-08
By: Timothy McAllister
Last Updated: 2016-06-28
By: Karen Hellier
Contract: Matthew Mangan
"
116659532133,1097218,Mind,020 8519 2122,,15-19 Broadway,Stratford,London,E15 4BQ,,"Stratford, London",,29/07/2015 09:14:59,Kelsey.Carew@initi8recruitment.com,"ID: 1097218
Status: Incomplete
Client Type: Head Office
Created By: Kelsey Carew
Last Contacted: 2015-07-29
By: Kelsey Carew
Last Updated: 2016-07-28
By: Karen Hellier
Contract: Kelsey Carew
"
116659532211,1097219,Verifone UK Ltd,01895 275275,www.verifone.com,"Symphony House , 7 Cowley Business Park, High Street ","Cowley, Uxbridge ",Middlesex,UB8 2AD,GB,"Cowley, Uxbridge , Middlesex, UNITED KINGDOM",,29/07/2015 09:19:09,Stephen@initi8recruitment.com ,"ID: 1097219
Status: Incomplete
Client Type: Site
Created By: Stephen Hellier
Source: 8249266
Last Updated: 2016-07-19
By: Sam Covey
Contract: Stephen Hellier
"
116659532841,1097220,Royal Northern College of Music,0161 907 5200,,124 Oxford Rd,Manchester ,,M13 9RD,GB,"Manchester , UNITED KINGDOM",,29/07/2015 09:28:26,Matthew.Mangan@initi8recruitment.com,"ID: 1097220
Status: Incomplete
Client Type: Head Office
Created By: Matthew Mangan
Last Contacted: 2015-07-29
By: Matthew Mangan
Last Updated: 2015-07-29
By: Matthew Mangan
Contract: Matthew Mangan
"
116659533219,1097221,Royal College of Music,020 7591 4300,,Prince Consort Rd,London,,SW7 2BS,GB,"London, UNITED KINGDOM",,29/07/2015 09:41:45,Matthew.Mangan@initi8recruitment.com,"ID: 1097221
Status: Incomplete
Client Type: Head Office
Created By: Matthew Mangan
Last Updated: 2015-07-29
By: Matthew Mangan
Contract: Matthew Mangan
"
116659533365,1097222,Maggie's Centres, 0300 123 1801,,"Maggie's, 20 St. James Street",,London,W6 9RW,,London,,29/07/2015 09:49:11,Kelsey.Carew@initi8recruitment.com,"ID: 1097222
Status: Active
Client Type: Head Office
Created By: Kelsey Carew
Last Contacted: 2015-08-03
By: Kelsey Carew
Last Updated: 2016-07-27
By: Karen Hellier
Last Contract Job: 2015-07-30
Managed By: Kelsey Carew
Contract: Kelsey Carew
"
116659533705,1097223,Royal College of Obstetricians and Gynaecologists,020 7772 6200,,27 Sussex Pl,London ,,NW1 4RG,GB,"London , UNITED KINGDOM",,29/07/2015 10:00:53,Matthew.Mangan@initi8recruitment.com,"ID: 1097223
Status: Incomplete
Client Type: Head Office
Created By: Matthew Mangan
Last Contacted: 2015-07-29
By: Matthew Mangan
Last Updated: 2015-07-29
By: Matthew Mangan
Contract: Matthew Mangan
"
116659534740,1097224,Royal College of Ophthalmologists,020 7935 0702,,18 Stephenson Way,London ,,NW1 2HD,GB,"London , UNITED KINGDOM",,29/07/2015 11:13:09,Matthew.Mangan@initi8recruitment.com,"ID: 1097224
Status: Incomplete
Client Type: Head Office
Created By: Matthew Mangan
Last Updated: 2015-07-29
By: Matthew Mangan
Contract: Matthew Mangan
"
116659534889,1097225,Royal College of Pathologists,020 7451 6700,,"21 Prescot St, 4th Floor",London,,E1 8BB,GB,"London, UNITED KINGDOM",,29/07/2015 11:28:32,Matthew.Mangan@initi8recruitment.com,"ID: 1097225
Status: Incomplete
Client Type: Head Office
Created By: Matthew Mangan
Last Contacted: 2015-07-29
By: Matthew Mangan
Last Updated: 2015-07-29
By: Matthew Mangan
Contract: Matthew Mangan
"
116659535090,1097226,Royal College of Paediatrics and Child Health 2,020 7092 6000,,5-11 Theobald's Road,London ,,WC1X 8SH,GB,"London , UNITED KINGDOM",,29/07/2015 11:47:18,Matthew.Mangan@initi8recruitment.com,"ID: 1097226
Status: Incomplete
Client Type: Head Office
Created By: Matthew Mangan
Last Updated: 2016-07-26
By: Sam Covey
Contract: Matthew Mangan
"
116659537110,1097227,Royal College of Physicians,020 3075 1649,,11 St Andrews Place,London,London,NW1 4LE,GB,"London, London, UNITED KINGDOM",,29/07/2015 13:12:39,Matthew.Mangan@initi8recruitment.com,"ID: 1097227
Status: Incomplete
Client Type: Head Office
Created By: Matthew Mangan
Last Updated: 2015-07-29
By: Matthew Mangan
Contract: Matthew Mangan
"
116659538350,1097228,Royal College of Radiologists,020 7405 1282,,63 Lincoln's Inn Fields,London,London,WC2A 3JW,GB,"London, London, UNITED KINGDOM",,29/07/2015 13:20:50,Matthew.Mangan@initi8recruitment.com,"ID: 1097228
Status: Incomplete
Client Type: Head Office
Created By: Matthew Mangan
Last Contacted: 2015-11-11
By: Matthew Mangan
Last Updated: 2016-07-26
By: Sam Covey
Contract: Matthew Mangan
"
116659539370,1097229,Royal College of Surgeons,020 7405 3474,,"35-43 Lincoln's Inn Fields, London",,London,WC2A 3PE,GB,"London, UNITED KINGDOM",,29/07/2015 14:06:42,Matthew.Mangan@initi8recruitment.com,"ID: 1097229
Status: Incomplete
Client Type: Head Office
Created By: Matthew Mangan
Last Updated: 2015-07-29
By: Matthew Mangan
Contract: Matthew Mangan
"
116659539620,1097230,Royal College Surgeons of Edinburgh,0131 527 1600,,Nicolson St,,Edinburgh,EH8 9BZ,GB,"Edinburgh, UNITED KINGDOM",,29/07/2015 14:27:47,Matthew.Mangan@initi8recruitment.com,"ID: 1097230
Status: Incomplete
Client Type: Head Office
Created By: Matthew Mangan
Last Updated: 2015-07-29
By: Matthew Mangan
Contract: Matthew Mangan
"
116659539758,1097231,Royal Veterinary College,020 7468 5000,,4 Royal College St,,London,NW1 0TU,GB,"London, UNITED KINGDOM",,29/07/2015 14:36:44,Matthew.Mangan@initi8recruitment.com,"ID: 1097231
Status: Incomplete
Client Type: Head Office
Created By: Matthew Mangan
Last Updated: 2015-07-29
By: Matthew Mangan
Contract: Matthew Mangan
"
116659539802,1097232,Royal Horticultural Society,020 3176 5800,,80 Vincent Square,London,,SW1P 2PE,GB,"London, UNITED KINGDOM",,29/07/2015 14:39:53,Matthew.Mangan@initi8recruitment.com,"ID: 1097232
Status: Incomplete
Client Type: Head Office
Created By: Matthew Mangan
Last Contacted: 2015-09-07
By: David Robinson
Last Updated: 2016-07-26
By: Sam Covey
Contract: Matthew Mangan
"
